RPS,Ion,,Expected downtime (days),,,,,,,,,Ion,RPS,Expected downtime (days),Availability,,,
s_parts=119,s_parts=1,1659613.84,1659.61384,,,,,,,,,1,119,1659.61384,88.63%,,,
s_parts=118,s_parts=1,1664439.757,1664.439757,,,,,,,,,1,118,1664.439757,88.60%,,,
s_parts=117,s_parts=1,1670298.207,1670.298207,,,,,,,,,1,117,1670.298207,88.56%,,,
s_parts=116,s_parts=1,1677359.682,1677.359682,,,,,,,,,1,116,1677.359682,88.51%,,,
s_parts=115,s_parts=1,1685810.998,1685.810998,,,,,,,,,1,115,1685.810998,88.45%,,,
s_parts=114,s_parts=1,1695854.343,1695.854343,,,,,,,,,1,114,1695.854343,88.38%,,,
s_parts=113,s_parts=1,1707705.724,1707.705724,,,,,,,,,1,113,1707.705724,88.30%,,,
s_parts=90,s_parts=10,1709949.91,1709.94991,,,,,,,,,10,90,1709.94991,88.29%,,,
s_parts=90,s_parts=9,1709949.996,1709.949996,,,,,,,,,9,90,1709.949996,88.29%,,,
s_parts=90,s_parts=8,1709950.973,1709.950973,,,,,,,,,8,90,1709.950973,88.29%,,,
s_parts=90,s_parts=7,1709961.138,1709.961138,,,,,,,,,7,90,1709.961138,88.29%,,,
s_parts=90,s_parts=6,1710056.796,1710.056796,,,,,,,,,6,90,1710.056796,88.29%,,,
s_parts=90,s_parts=5,1710862.277,1710.862277,,,,,,,,,5,90,1710.862277,88.28%,,,
s_parts=90,s_parts=4,1716845.012,1716.845012,,,,,,,,,4,90,1716.845012,88.24%,,,
s_parts=112,s_parts=1,1721592.768,1721.592768,,,,,,,,,1,112,1721.592768,88.21%,,,
s_parts=111,s_parts=1,1737751.89,1737.75189,,,,,,,,,1,111,1737.75189,88.10%,,,
s_parts=92,s_parts=2,1742849.541,1742.849541,,,,,,,,,2,92,1742.849541,88.06%,,,
s_parts=90,s_parts=3,1755332.458,1755.332458,,,,,,,,,3,90,1755.332458,87.98%,,,
s_parts=110,s_parts=1,1756424.83,1756.42483,,,,,,,,,1,110,1756.42483,87.97%,,,
s_parts=109,s_parts=1,1777854.613,1777.854613,,,,,,,,,1,109,1777.854613,87.82%,,,
s_parts=108,s_parts=1,1802281.039,1802.281039,,,,,,,,,1,108,1802.281039,87.66%,,,
s_parts=107,s_parts=1,1829935.798,1829.935798,,,,,,,,,1,107,1829.935798,87.47%,,,
s_parts=89,s_parts=10,1833729.863,1833.729863,,,,,,,,,10,89,1833.729863,87.44%,,,
s_parts=89,s_parts=9,1833729.942,1833.729942,,,,,,,,,9,89,1833.729942,87.44%,,,
s_parts=89,s_parts=8,1833730.846,1833.730846,,,,,,,,,8,89,1833.730846,87.44%,,,
s_parts=89,s_parts=7,1833740.313,1833.740313,,,,,,,,,7,89,1833.740313,87.44%,,,
s_parts=89,s_parts=6,1833830.067,1833.830067,,,,,,,,,6,89,1833.830067,87.44%,,,
s_parts=89,s_parts=5,1834591.671,1834.591671,,,,,,,,,5,89,1834.591671,87.43%,,,
s_parts=89,s_parts=4,1840293.837,1840.293837,,,,,,,,,4,89,1840.293837,87.40%,,,
s_parts=91,s_parts=2,1852117.418,1852.117418,,,,,,,,,2,91,1852.117418,87.31%,,,
s_parts=106,s_parts=1,1861037.391,1861.037391,,,,,,,,,1,106,1861.037391,87.25%,,,
s_parts=89,s_parts=3,1877280.283,1877.280283,,,,,,,,,3,89,1877.280283,87.14%,,,
s_parts=105,s_parts=1,1895786.021,1895.786021,,,,,,,,,1,105,1895.786021,87.02%,,,
s_parts=104,s_parts=1,1934358.659,1934.358659,,,,,,,,,1,104,1934.358659,86.75%,,,
s_parts=88,s_parts=10,1960184.313,1960.184313,,,,,,,,,10,88,1960.184313,86.57%,,,
s_parts=88,s_parts=9,1960184.385,1960.184385,,,,,,,,,9,88,1960.184385,86.57%,,,
s_parts=88,s_parts=8,1960185.218,1960.185218,,,,,,,,,8,88,1960.185218,86.57%,,,
s_parts=88,s_parts=7,1960194.01,1960.19401,,,,,,,,,7,88,1960.19401,86.57%,,,
s_parts=88,s_parts=6,1960278.01,1960.27801,,,,,,,,,6,88,1960.27801,86.57%,,,
s_parts=88,s_parts=5,1960996.544,1960.996544,,,,,,,,,5,88,1960.996544,86.57%,,,
s_parts=90,s_parts=2,1964653.33,1964.65333,,,,,,,,,2,90,1964.65333,86.54%,,,
s_parts=88,s_parts=4,1966421.297,1966.421297,,,,,,,,,4,88,1966.421297,86.53%,,,
s_parts=103,s_parts=1,1976904.48,1976.90448,,,,,,,,,1,103,1976.90448,86.46%,,,
s_parts=88,s_parts=3,2001912.392,2001.912392,,,,,,,,,3,88,2001.912392,86.29%,,,
s_parts=102,s_parts=1,2023540.893,2023.540893,,,,,,,,,1,102,2023.540893,86.14%,,,
s_parts=101,s_parts=1,2074350.324,2074.350324,,,,,,,,,1,101,2074.350324,85.79%,,,
s_parts=89,s_parts=2,2080150.197,2080.150197,,,,,,,,,2,89,2080.150197,85.75%,,,
s_parts=87,s_parts=10,2088988.151,2088.988151,,,,,,,,,10,87,2088.988151,85.69%,,,
s_parts=87,s_parts=9,2088988.217,2088.988217,,,,,,,,,9,87,2088.988217,85.69%,,,
s_parts=87,s_parts=8,2088988.982,2088.988982,,,,,,,,,8,87,2088.988982,85.69%,,,
s_parts=87,s_parts=7,2088997.124,2088.997124,,,,,,,,,7,87,2088.997124,85.69%,,,
s_parts=87,s_parts=6,2089075.543,2089.075543,,,,,,,,,6,87,2089.075543,85.69%,,,
s_parts=87,s_parts=5,2089752.003,2089.752003,,,,,,,,,5,87,2089.752003,85.69%,,,
s_parts=87,s_parts=4,2094903.69,2094.90369,,,,,,,,,4,87,2094.90369,85.65%,,,
s_parts=87,s_parts=3,2128911.215,2128.911215,,,,,,,,,3,87,2128.911215,85.42%,,,
s_parts=100,s_parts=1,2129377.926,2129.377926,,,,,,,,,1,100,2129.377926,85.42%,,,
s_parts=99,s_parts=1,2188630.337,2188.630337,,,,,,,,,1,99,2188.630337,85.01%,,,
s_parts=88,s_parts=2,2198305.178,2198.305178,,,,,,,,,2,88,2198.305178,84.94%,,,
s_parts=86,s_parts=10,2219833.028,2219.833028,,,,,,,,,10,86,2219.833028,84.80%,,,
s_parts=86,s_parts=9,2219833.088,2219.833088,,,,,,,,,9,86,2219.833088,84.80%,,,
s_parts=86,s_parts=8,2219833.789,2219.833789,,,,,,,,,8,86,2219.833789,84.80%,,,
s_parts=86,s_parts=7,2219841.308,2219.841308,,,,,,,,,7,86,2219.841308,84.80%,,,
s_parts=86,s_parts=6,2219914.342,2219.914342,,,,,,,,,6,86,2219.914342,84.80%,,,
s_parts=86,s_parts=5,2220549.888,2220.549888,,,,,,,,,5,86,2220.549888,84.79%,,,
s_parts=86,s_parts=4,2225433.923,2225.433923,,,,,,,,,4,86,2225.433923,84.76%,,,
s_parts=98,s_parts=1,2252075.546,2252.075546,,,,,,,,,1,98,2252.075546,84.57%,,,
s_parts=86,s_parts=3,2257975.253,2257.975253,,,,,,,,,3,86,2257.975253,84.53%,,,
s_parts=87,s_parts=2,2318825.158,2318.825158,,,,,,,,,2,87,2318.825158,84.12%,,,
s_parts=97,s_parts=1,2319643.899,2319.643899,,,,,,,,,1,97,2319.643899,84.11%,,,
s_parts=85,s_parts=10,2352431.322,2352.431322,,,,,,,,,10,85,2352.431322,83.89%,,,
s_parts=85,s_parts=9,2352431.377,2352.431377,,,,,,,,,9,85,2352.431377,83.89%,,,
s_parts=85,s_parts=8,2352432.017,2352.432017,,,,,,,,,8,85,2352.432017,83.89%,,,
s_parts=85,s_parts=7,2352438.942,2352.438942,,,,,,,,,7,85,2352.438942,83.89%,,,
s_parts=85,s_parts=6,2352506.803,2352.506803,,,,,,,,,6,85,2352.506803,83.89%,,,
s_parts=85,s_parts=5,2353102.737,2353.102737,,,,,,,,,5,85,2353.102737,83.88%,,,
s_parts=85,s_parts=4,2357725.463,2357.725463,,,,,,,,,4,85,2357.725463,83.85%,,,
s_parts=85,s_parts=3,2388822.988,2388.822988,,,,,,,,,3,85,2388.822988,83.64%,,,
s_parts=96,s_parts=1,2391230.194,2391.230194,,,,,,,,,1,96,2391.230194,83.62%,,,
s_parts=86,s_parts=2,2441431.37,2441.43137,,,,,,,,,2,86,2441.43137,83.28%,,,
s_parts=95,s_parts=1,2466696.798,2466.696798,,,,,,,,,1,95,2466.696798,83.10%,,,
s_parts=84,s_parts=10,2486519.006,2486.519006,,,,,,,,,10,84,2486.519006,82.97%,,,
s_parts=84,s_parts=9,2486519.055,2486.519055,,,,,,,,,9,84,2486.519055,82.97%,,,
s_parts=84,s_parts=8,2486519.638,2486.519638,,,,,,,,,8,84,2486.519638,82.97%,,,
s_parts=84,s_parts=7,2486526,2486.526,,,,,,,,,7,84,2486.526,82.97%,,,
s_parts=84,s_parts=6,2486588.916,2486.588916,,,,,,,,,6,84,2486.588916,82.97%,,,
s_parts=84,s_parts=5,2487146.65,2487.14665,,,,,,,,,5,84,2487.14665,82.96%,,,
s_parts=84,s_parts=4,2491515.205,2491.515205,,,,,,,,,4,84,2491.515205,82.93%,,,
s_parts=84,s_parts=3,2521195.712,2521.195712,,,,,,,,,3,84,2521.195712,82.73%,,,
s_parts=94,s_parts=1,2545877.619,2545.877619,,,,,,,,,1,94,2545.877619,82.56%,,,
s_parts=85,s_parts=2,2565863.078,2565.863078,,,,,,,,,2,85,2565.863078,82.43%,,,
s_parts=83,s_parts=10,2621857.45,2621.85745,,,,,,,,,10,83,2621.85745,82.04%,,,
s_parts=83,s_parts=9,2621857.494,2621.857494,,,,,,,,,9,83,2621.857494,82.04%,,,
s_parts=83,s_parts=8,2621858.024,2621.858024,,,,,,,,,8,83,2621.858024,82.04%,,,
s_parts=83,s_parts=7,2621863.853,2621.863853,,,,,,,,,7,83,2621.863853,82.04%,,,
s_parts=83,s_parts=6,2621922.059,2621.922059,,,,,,,,,6,83,2621.922059,82.04%,,,
s_parts=83,s_parts=5,2622443.099,2622.443099,,,,,,,,,5,83,2622.443099,82.04%,,,
s_parts=83,s_parts=4,2626565.273,2626.565273,,,,,,,,,4,83,2626.565273,82.01%,,,
s_parts=93,s_parts=1,2628582.776,2628.582776,,,,,,,,,1,93,2628.582776,82.00%,,,
s_parts=83,s_parts=3,2654859.33,2654.85933,,,,,,,,,3,83,2654.85933,81.82%,,,
s_parts=84,s_parts=2,2691880.264,2691.880264,,,,,,,,,2,84,2691.880264,81.56%,,,
s_parts=92,s_parts=1,2714603.752,2714.603752,,,,,,,,,1,92,2714.603752,81.41%,,,
s_parts=82,s_parts=10,2758234.223,2758.234223,,,,,,,,,10,82,2758.234223,81.11%,,,
s_parts=82,s_parts=9,2758234.263,2758.234263,,,,,,,,,9,82,2758.234263,81.11%,,,
s_parts=82,s_parts=8,2758234.742,2758.234742,,,,,,,,,8,82,2758.234742,81.11%,,,
s_parts=82,s_parts=7,2758240.072,2758.240072,,,,,,,,,7,82,2758.240072,81.11%,,,
s_parts=82,s_parts=6,2758293.81,2758.29381,,,,,,,,,6,82,2758.29381,81.11%,,,
s_parts=82,s_parts=5,2758779.725,2758.779725,,,,,,,,,5,82,2758.779725,81.10%,,,
s_parts=82,s_parts=4,2762663.831,2762.663831,,,,,,,,,4,82,2762.663831,81.08%,,,
s_parts=82,s_parts=3,2789605.171,2789.605171,,,,,,,,,3,82,2789.605171,80.89%,,,
s_parts=91,s_parts=1,2803718.799,2803.718799,,,,,,,,,1,91,2803.718799,80.80%,,,
s_parts=83,s_parts=2,2819265.352,2819.265352,,,,,,,,,2,83,2819.265352,80.69%,,,
s_parts=81,s_parts=10,2895463.011,2895.463011,,,,,,,,,10,81,2895.463011,80.17%,,,
s_parts=81,s_parts=9,2895463.046,2895.463046,,,,,,,,,9,81,2895.463046,80.17%,,,
s_parts=81,s_parts=8,2895463.479,2895.463479,,,,,,,,,8,81,2895.463479,80.17%,,,
s_parts=81,s_parts=7,2895468.341,2895.468341,,,,,,,,,7,81,2895.468341,80.17%,,,
s_parts=81,s_parts=6,2895517.856,2895.517856,,,,,,,,,6,81,2895.517856,80.17%,,,
s_parts=90,s_parts=1,2895698.38,2895.69838,,,,,,,,,1,90,2895.69838,80.17%,,,
s_parts=81,s_parts=5,2895970.259,2895.970259,,,,,,,,,5,81,2895.970259,80.16%,,,
s_parts=81,s_parts=4,2899625.003,2899.625003,,,,,,,,,4,81,2899.625003,80.14%,,,
s_parts=81,s_parts=3,2925249.94,2925.24994,,,,,,,,,3,81,2925.24994,79.96%,,,
s_parts=82,s_parts=2,2947824.028,2947.824028,,,,,,,,,2,82,2947.824028,79.81%,,,
s_parts=89,s_parts=1,2990310.423,2990.310423,,,,,,,,,1,89,2990.310423,79.52%,,,
s_parts=80,s_parts=10,3033382.779,3033.382779,,,,,,,,,10,80,3033.382779,79.22%,,,
s_parts=80,s_parts=9,3033382.811,3033.382811,,,,,,,,,9,80,3033.382811,79.22%,,,
s_parts=80,s_parts=8,3033383.201,3033.383201,,,,,,,,,8,80,3033.383201,79.22%,,,
s_parts=80,s_parts=7,3033387.625,3033.387625,,,,,,,,,7,80,3033.387625,79.22%,,,
s_parts=80,s_parts=6,3033433.164,3033.433164,,,,,,,,,6,80,3033.433164,79.22%,,,
s_parts=80,s_parts=5,3033853.692,3033.853692,,,,,,,,,5,80,3033.853692,79.22%,,,
s_parts=80,s_parts=4,3037288.056,3037.288056,,,,,,,,,4,80,3037.288056,79.20%,,,
s_parts=80,s_parts=3,3061634.93,3061.63493,,,,,,,,,3,80,3061.63493,79.03%,,,
s_parts=81,s_parts=2,3077385.245,3077.385245,,,,,,,,,2,81,3077.385245,78.92%,,,
s_parts=88,s_parts=1,3087325.203,3087.325203,,,,,,,,,1,88,3087.325203,78.85%,,,
s_parts=79,s_parts=10,3171856.348,3171.856348,,,,,,,,,10,79,3171.856348,78.27%,,,
s_parts=79,s_parts=9,3171856.376,3171.856376,,,,,,,,,9,79,3171.856376,78.27%,,,
s_parts=79,s_parts=8,3171856.726,3171.856726,,,,,,,,,8,79,3171.856726,78.27%,,,
s_parts=79,s_parts=7,3171860.745,3171.860745,,,,,,,,,7,79,3171.860745,78.27%,,,
s_parts=79,s_parts=6,3171902.549,3171.902549,,,,,,,,,6,79,3171.902549,78.27%,,,
s_parts=79,s_parts=5,3172292.844,3172.292844,,,,,,,,,5,79,3172.292844,78.27%,,,
s_parts=79,s_parts=4,3175515.982,3175.515982,,,,,,,,,4,79,3175.515982,78.25%,,,
s_parts=87,s_parts=1,3186519.684,3186.519684,,,,,,,,,1,87,3186.519684,78.17%,,,
s_parts=79,s_parts=3,3198624.656,3198.624656,,,,,,,,,3,79,3198.624656,78.09%,,,
s_parts=80,s_parts=2,3207800.543,3207.800543,,,,,,,,,2,80,3207.800543,78.03%,,,
s_parts=86,s_parts=1,3287681.209,3287.681209,,,,,,,,,1,86,3287.681209,77.48%,,,
s_parts=78,s_parts=10,3310768.522,3310.768522,,,,,,,,,10,78,3310.768522,77.32%,,,
s_parts=78,s_parts=9,3310768.547,3310.768547,,,,,,,,,9,78,3310.768547,77.32%,,,
s_parts=78,s_parts=8,3310768.861,3310.768861,,,,,,,,,8,78,3310.768861,77.32%,,,
s_parts=78,s_parts=7,3310772.503,3310.772503,,,,,,,,,7,78,3310.772503,77.32%,,,
s_parts=78,s_parts=6,3310810.812,3310.810812,,,,,,,,,6,78,3310.810812,77.32%,,,
s_parts=78,s_parts=5,3311172.505,3311.172505,,,,,,,,,5,78,3311.172505,77.32%,,,
s_parts=78,s_parts=4,3314193.648,3314.193648,,,,,,,,,4,78,3314.193648,77.30%,,,
s_parts=78,s_parts=3,3336105.052,3336.105052,,,,,,,,,3,78,3336.105052,77.15%,,,
s_parts=79,s_parts=2,3338942.826,3338.942826,,,,,,,,,2,79,3338.942826,77.13%,,,
s_parts=85,s_parts=1,3390610.457,3390.610457,,,,,,,,,1,85,3390.610457,76.78%,,,
s_parts=77,s_parts=10,3450023.941,3450.023941,,,,,,,,,10,77,3450.023941,76.37%,,,
s_parts=77,s_parts=9,3450023.963,3450.023963,,,,,,,,,9,77,3450.023963,76.37%,,,
s_parts=77,s_parts=8,3450024.245,3450.024245,,,,,,,,,8,77,3450.024245,76.37%,,,
s_parts=77,s_parts=7,3450027.539,3450.027539,,,,,,,,,7,77,3450.027539,76.37%,,,
s_parts=77,s_parts=6,3450062.585,3450.062585,,,,,,,,,6,77,3450.062585,76.37%,,,
s_parts=77,s_parts=5,3450397.285,3450.397285,,,,,,,,,5,77,3450.397285,76.37%,,,
s_parts=77,s_parts=4,3453225.658,3453.225658,,,,,,,,,4,77,3453.225658,76.35%,,,
s_parts=78,s_parts=2,3470704.725,3470.704725,,,,,,,,,2,78,3470.704725,76.23%,,,
s_parts=77,s_parts=3,3473981.387,3473.981387,,,,,,,,,3,77,3473.981387,76.21%,,,
s_parts=84,s_parts=1,3495123.631,3495.123631,,,,,,,,,1,84,3495.123631,76.06%,,,
s_parts=76,s_parts=10,3589544.78,3589.54478,,,,,,,,,10,76,3589.54478,75.41%,,,
s_parts=76,s_parts=9,3589544.8,3589.5448,,,,,,,,,9,76,3589.5448,75.41%,,,
s_parts=76,s_parts=8,3589545.051,3589.545051,,,,,,,,,8,76,3589.545051,75.41%,,,
s_parts=76,s_parts=7,3589548.025,3589.548025,,,,,,,,,7,76,3589.548025,75.41%,,,
s_parts=76,s_parts=6,3589580.032,3589.580032,,,,,,,,,6,76,3589.580032,75.41%,,,
s_parts=76,s_parts=5,3589889.313,3589.889313,,,,,,,,,5,76,3589.889313,75.41%,,,
s_parts=76,s_parts=4,3592534.067,3592.534067,,,,,,,,,4,76,3592.534067,75.39%,,,
s_parts=83,s_parts=1,3601053.904,3601.053904,,,,,,,,,1,83,3601.053904,75.34%,,,
s_parts=77,s_parts=2,3602996.7,3602.9967,,,,,,,,,2,77,3602.9967,75.32%,,,
s_parts=76,s_parts=3,3612176.037,3612.176037,,,,,,,,,3,76,3612.176037,75.26%,,,
s_parts=82,s_parts=1,3708252.134,3708.252134,,,,,,,,,1,82,3708.252134,74.60%,,,
s_parts=75,s_parts=10,3729268.418,3729.268418,,,,,,,,,10,75,3729.268418,74.46%,,,
s_parts=75,s_parts=9,3729268.435,3729.268435,,,,,,,,,9,75,3729.268435,74.46%,,,
s_parts=75,s_parts=8,3729268.659,3729.268659,,,,,,,,,8,75,3729.268659,74.46%,,,
s_parts=75,s_parts=7,3729271.339,3729.271339,,,,,,,,,7,75,3729.271339,74.46%,,,
s_parts=75,s_parts=6,3729300.523,3729.300523,,,,,,,,,6,75,3729.300523,74.46%,,,
s_parts=75,s_parts=5,3729585.916,3729.585916,,,,,,,,,5,75,3729.585916,74.45%,,,
s_parts=75,s_parts=4,3732056.07,3732.05607,,,,,,,,,4,75,3732.05607,74.44%,,,
s_parts=76,s_parts=2,3735744.992,3735.744992,,,,,,,,,2,76,3735.744992,74.41%,,,
s_parts=75,s_parts=3,3750626.219,3750.626219,,,,,,,,,3,75,3750.626219,74.31%,,,
s_parts=81,s_parts=1,3816586.962,3816.586962,,,,,,,,,1,81,3816.586962,73.86%,,,
s_parts=75,s_parts=2,3868889.546,3868.889546,,,,,,,,,2,75,3868.889546,73.50%,,,
s_parts=74,s_parts=10,3869145.178,3869.145178,,,,,,,,,10,74,3869.145178,73.50%,,,
s_parts=74,s_parts=9,3869145.193,3869.145193,,,,,,,,,9,74,3869.145193,73.50%,,,
s_parts=74,s_parts=8,3869145.392,3869.145392,,,,,,,,,8,74,3869.145392,73.50%,,,
s_parts=74,s_parts=7,3869147.803,3869.147803,,,,,,,,,7,74,3869.147803,73.50%,,,
s_parts=74,s_parts=6,3869174.371,3869.174371,,,,,,,,,6,74,3869.174371,73.50%,,,
s_parts=74,s_parts=5,3869437.358,3869.437358,,,,,,,,,5,74,3869.437358,73.50%,,,
s_parts=74,s_parts=4,3871741.754,3871.741754,,,,,,,,,4,74,3871.741754,73.48%,,,
s_parts=74,s_parts=3,3889281.796,3889.281796,,,,,,,,,3,74,3889.281796,73.36%,,,
s_parts=80,s_parts=1,3925944.348,3925.944348,,,,,,,,,1,80,3925.944348,73.11%,,,
s_parts=74,s_parts=2,4002381.987,4002.381987,,,,,,,,,2,74,4002.381987,72.59%,,,
s_parts=73,s_parts=10,4009136.211,4009.136211,,,,,,,,,10,73,4009.136211,72.54%,,,
s_parts=73,s_parts=9,4009136.225,4009.136225,,,,,,,,,9,73,4009.136225,72.54%,,,
s_parts=73,s_parts=8,4009136.401,4009.136401,,,,,,,,,8,73,4009.136401,72.54%,,,
s_parts=73,s_parts=7,4009138.566,4009.138566,,,,,,,,,7,73,4009.138566,72.54%,,,
s_parts=73,s_parts=6,4009162.712,4009.162712,,,,,,,,,6,73,4009.162712,72.54%,,,
s_parts=73,s_parts=5,4009404.72,4009.40472,,,,,,,,,5,73,4009.40472,72.54%,,,
s_parts=73,s_parts=4,4011551.985,4011.551985,,,,,,,,,4,73,4011.551985,72.52%,,,
s_parts=73,s_parts=3,4028103.212,4028.103212,,,,,,,,,3,73,4028.103212,72.41%,,,
s_parts=79,s_parts=1,4036226.682,4036.226682,,,,,,,,,1,79,4036.226682,72.35%,,,
s_parts=73,s_parts=2,4136183.716,4136.183716,,,,,,,,,2,73,4136.183716,71.67%,,,
s_parts=78,s_parts=1,4147351.562,4147.351562,,,,,,,,,1,78,4147.351562,71.59%,,,
s_parts=72,s_parts=10,4149211.562,4149.211562,,,,,,,,,10,72,4149.211562,71.58%,,,
s_parts=72,s_parts=9,4149211.574,4149.211574,,,,,,,,,9,72,4149.211574,71.58%,,,
s_parts=72,s_parts=8,4149211.73,4149.21173,,,,,,,,,8,72,4149.21173,71.58%,,,
s_parts=72,s_parts=7,4149213.67,4149.21367,,,,,,,,,7,72,4149.21367,71.58%,,,
s_parts=72,s_parts=6,4149235.582,4149.235582,,,,,,,,,6,72,4149.235582,71.58%,,,
s_parts=72,s_parts=5,4149457.978,4149.457978,,,,,,,,,5,72,4149.457978,71.58%,,,
s_parts=72,s_parts=4,4151456.497,4151.456497,,,,,,,,,4,72,4151.456497,71.57%,,,
s_parts=72,s_parts=3,4167059.614,4167.059614,,,,,,,,,3,72,4167.059614,71.46%,,,
s_parts=77,s_parts=1,4259250.352,4259.250352,,,,,,,,,1,77,4259.250352,70.83%,,,
s_parts=72,s_parts=2,4270264.172,4270.264172,,,,,,,,,2,72,4270.264172,70.75%,,,
s_parts=71,s_parts=10,4289348.463,4289.348463,,,,,,,,,10,71,4289.348463,70.62%,,,
s_parts=71,s_parts=9,4289348.473,4289.348473,,,,,,,,,9,71,4289.348473,70.62%,,,
s_parts=71,s_parts=8,4289348.611,4289.348611,,,,,,,,,8,71,4289.348611,70.62%,,,
s_parts=71,s_parts=7,4289350.346,4289.350346,,,,,,,,,7,71,4289.350346,70.62%,,,
s_parts=71,s_parts=6,4289370.199,4289.370199,,,,,,,,,6,71,4289.370199,70.62%,,,
s_parts=71,s_parts=5,4289574.291,4289.574291,,,,,,,,,5,71,4289.574291,70.62%,,,
s_parts=71,s_parts=4,4291432.186,4291.432186,,,,,,,,,4,71,4291.432186,70.61%,,,
s_parts=71,s_parts=3,4306127.185,4306.127185,,,,,,,,,3,71,4306.127185,70.51%,,,
s_parts=76,s_parts=1,4371866.621,4371.866621,,,,,,,,,1,76,4371.866621,70.06%,,,
s_parts=71,s_parts=2,4404599.293,4404.599293,,,,,,,,,2,71,4404.599293,69.83%,,,
s_parts=70,s_parts=10,4429529.854,4429.529854,,,,,,,,,10,70,4429.529854,69.66%,,,
s_parts=70,s_parts=9,4429529.863,4429.529863,,,,,,,,,9,70,4429.529863,69.66%,,,
s_parts=70,s_parts=8,4429529.984,4429.529984,,,,,,,,,8,70,4429.529984,69.66%,,,
s_parts=70,s_parts=7,4429531.534,4429.531534,,,,,,,,,7,70,4429.531534,69.66%,,,
s_parts=70,s_parts=6,4429549.492,4429.549492,,,,,,,,,6,70,4429.549492,69.66%,,,
s_parts=70,s_parts=5,4429736.527,4429.736527,,,,,,,,,5,70,4429.736527,69.66%,,,
s_parts=70,s_parts=4,4431461.641,4431.461641,,,,,,,,,4,70,4431.461641,69.65%,,,
s_parts=70,s_parts=3,4445287.704,4445.287704,,,,,,,,,3,70,4445.287704,69.55%,,,
s_parts=75,s_parts=1,4485154.545,4485.154545,,,,,,,,,1,75,4485.154545,69.28%,,,
s_parts=70,s_parts=2,4539170.181,4539.170181,,,,,,,,,2,70,4539.170181,68.91%,,,
s_parts=69,s_parts=10,4569743.138,4569.743138,,,,,,,,,10,69,4569.743138,68.70%,,,
s_parts=69,s_parts=9,4569743.145,4569.743145,,,,,,,,,9,69,4569.743145,68.70%,,,
s_parts=69,s_parts=8,4569743.252,4569.743252,,,,,,,,,8,69,4569.743252,68.70%,,,
s_parts=69,s_parts=7,4569744.634,4569.744634,,,,,,,,,7,69,4569.744634,68.70%,,,
s_parts=69,s_parts=6,4569760.852,4569.760852,,,,,,,,,6,69,4569.760852,68.70%,,,
s_parts=69,s_parts=5,4569932.013,4569.932013,,,,,,,,,5,69,4569.932013,68.70%,,,
s_parts=69,s_parts=4,4571531.904,4571.531904,,,,,,,,,4,69,4571.531904,68.69%,,,
s_parts=69,s_parts=3,4584527.328,4584.527328,,,,,,,,,3,69,4584.527328,68.60%,,,
s_parts=74,s_parts=1,4599077.343,4599.077343,,,,,,,,,1,74,4599.077343,68.50%,,,
s_parts=69,s_parts=2,4673961.974,4673.961974,,,,,,,,,2,69,4673.961974,67.99%,,,
s_parts=68,s_parts=10,4709979.144,4709.979144,,,,,,,,,10,68,4709.979144,67.74%,,,
s_parts=68,s_parts=9,4709979.151,4709.979151,,,,,,,,,9,68,4709.979151,67.74%,,,
s_parts=68,s_parts=8,4709979.245,4709.979245,,,,,,,,,8,68,4709.979245,67.74%,,,
s_parts=68,s_parts=7,4709980.474,4709.980474,,,,,,,,,7,68,4709.980474,67.74%,,,
s_parts=68,s_parts=6,4709995.096,4709.995096,,,,,,,,,6,68,4709.995096,67.74%,,,
s_parts=68,s_parts=5,4710151.508,4710.151508,,,,,,,,,5,68,4710.151508,67.74%,,,
s_parts=68,s_parts=4,4711633.441,4711.633441,,,,,,,,,4,68,4711.633441,67.73%,,,
s_parts=73,s_parts=1,4713605.803,4713.605803,,,,,,,,,1,73,4713.605803,67.72%,,,
s_parts=68,s_parts=3,4723835.583,4723.835583,,,,,,,,,3,68,4723.835583,67.64%,,,
s_parts=68,s_parts=2,4808962.913,4808.962913,,,,,,,,,2,68,4808.962913,67.06%,,,
s_parts=72,s_parts=1,4828716.93,4828.71693,,,,,,,,,1,72,4828.71693,66.93%,,,
s_parts=67,s_parts=10,4850231.295,4850.231295,,,,,,,,,10,67,4850.231295,66.78%,,,
s_parts=67,s_parts=9,4850231.301,4850.231301,,,,,,,,,9,67,4850.231301,66.78%,,,
s_parts=67,s_parts=8,4850231.383,4850.231383,,,,,,,,,8,67,4850.231383,66.78%,,,
s_parts=67,s_parts=7,4850232.475,4850.232475,,,,,,,,,7,67,4850.232475,66.78%,,,
s_parts=67,s_parts=6,4850245.637,4850.245637,,,,,,,,,6,67,4850.245637,66.78%,,,
s_parts=67,s_parts=5,4850388.36,4850.38836,,,,,,,,,5,67,4850.38836,66.78%,,,
s_parts=67,s_parts=4,4851759.31,4851.75931,,,,,,,,,4,67,4851.75931,66.77%,,,
s_parts=67,s_parts=3,4863204.553,4863.204553,,,,,,,,,3,67,4863.204553,66.69%,,,
s_parts=67,s_parts=2,4944163.581,4944.163581,,,,,,,,,2,67,4944.163581,66.14%,,,
s_parts=71,s_parts=1,4944392.749,4944.392749,,,,,,,,,1,71,4944.392749,66.13%,,,
s_parts=66,s_parts=10,4990494.942,4990.494942,,,,,,,,,10,66,4990.494942,65.82%,,,
